DateTime,Latitude,Longitude,PM2.5,PM10,NO2,SO2,CO,O3,Temperature(C),Humidity(%),WindSpeed(m/s),Pressure(hPa),Rainfall(mm),TrafficCongestion(%),AvgVehicleSpeed(km/h),AQI_Category
2025-09-02 06:00:00,-1.2588682722147841,36.7292245101771,40.97400069849858,54.33040443919786,21.403182022450682,4.539948468212122,0.6446922281392357,8.174891022866824,20.89107225787869,80.91400367762805,2.9587086382153385,1002.4962517604218,0.3798227095715958,20.696400585931592,28.889149375232822,Unhealthy for Sensitive
2025-09-02 07:00:00,-1.3244213814469064,36.934958030903374,42.01172742310898,53.90482758156831,28.793102420975668,11.411943627094189,0.773572626791278,18.507473909623574,23.389616576759085,73.76714186386116,1.5254973129517644,1016.1518018069153,0.11385735898257648,71.51847166061306,32.59275696010949,Unhealthy for Sensitive
2025-09-02 09:00:00,-1.3402422610522082,36.85692701326786,32.02436496640008,47.98536887794178,21.860527363034315,9.015658628857743,1.4509809764241628,17.59435590220061,23.890230076971207,74.64155884171979,3.9468075665118705,1006.5818253285238,0.5276733237609833,88.6662915185506,17.98859525732758,Moderate
2025-09-02 09:00:00,-1.207667169412,36.783726403664275,48.75706813311619,62.16212409739673,21.945795978339643,5.186223270390803,0.37289520893482314,17.479025105137854,25.97894999424711,61.94555297558318,3.055002936033375,1008.9629300616862,0.1784655657526679,62.85536726102249,38.740620881310434,Unhealthy for Sensitive
2025-09-02 10:00:00,-1.205155195038816,36.734818018165846,33.499444129674735,61.902330808283196,19.734396734912274,8.649874926213856,0.2444471805276025,15.008095156784705,27.27055041306134,47.7081711049658,3.42243497290144,1006.5751133283735,0.19885431170408563,33.24502649292664,37.64481684951374,Moderate
2025-09-02 11:00:00,-1.2287403977825309,36.898506297317574,36.255764534715425,23.772020401427287,26.117844412093138,4.922741949079168,1.035076899439582,17.073864453943955,21.755711806135057,84.52917382489511,2.533811388053777,1007.1451415326729,0.37340767060110325,52.52215273529598,35.63702359765771,Unhealthy for Sensitive
2025-09-02 12:00:00,-1.3043079346239945,36.85501818898213,33.2692817571613,69.56510364317229,25.482346169054416,11.302464195267817,0.596407081611769,23.021695541542982,18.098024807322016,64.38902491994132,2.6327960657882516,1034.775297183252,0.07042284484187811,32.629530315767354,32.83172949777857,Moderate
2025-09-02 13:00:00,-1.3353491828990425,36.83336527299409,35.155790475814676,25.062620179464886,16.871613562518938,11.1841128946194,0.7045287416772139,13.574528714789931,23.936265662171273,57.51200203979946,3.287563905167328,1019.7556469765733,0.08747343862895819,67.85710987925896,32.07242081227545,Moderate
2025-09-02 14:00:00,-1.2473650460231764,36.92347314576274,24.037249131047982,65.48819306512486,13.403764027006163,9.596018596465829,0.5656530865606658,15.693225918550423,24.880612589905923,69.16801574483114,1.8359493675941745,1021.8139028942896,0.4727898259106586,27.97419194603131,40.01900233700672,Moderate
2025-09-02 15:00:00,-1.2839771259390598,36.897149302806135,20.599491174057057,66.90057705241375,18.985096813021716,9.08498318374105,0.7220599577697463,9.569368504092951,24.748253063055124,76.67120788003297,2.642009565586664,1016.9359478946919,0.46245335398588483,48.997424263436,34.71183398411377,Moderate
2025-09-02 16:00:00,-1.3316942647732832,36.73791871993319,50.94505063224972,33.63550354677203,15.999807178011768,13.283564374602122,1.2795614336289023,10.658695192008338,23.019980257472866,64.76949443914533,2.140386486121546,1000.1499456927843,0.7500044397339583,34.91324347412187,38.14971871555332,Unhealthy for Sensitive
2025-09-02 17:00:00,-1.2757234634833094,36.77793051694889,26.530386516816723,43.83778568068123,19.682377126923225,7.999058982164676,1.040638537585436,15.489066465466538,24.374256298991803,77.78575167939374,2.1094311894089857,1016.1596637625864,0.46422786551236817,57.53649370269924,37.149828174545476,Moderate
2025-09-02 18:00:00,-1.3448417218327173,36.76212228495362,25.086076505436928,33.41442997271096,26.187190673420695,4.454377623737597,1.0586670535660931,20.519667733509536,28.54633442505674,75.82999938516869,0.8901617593743585,1021.5834369160588,0.02724919441750517,47.67316645724485,46.23427287095762,Moderate
2025-09-02 19:00:00,-1.2136019396881828,36.88598657314317,13.466098863962852,46.77618454566897,17.71349172456605,9.34842173849692,0.3751318832622064,13.718595878742137,25.14520250688753,54.23618812597942,4.33932658948,1006.1728042076871,0.3471411907346127,58.53524206500528,41.76994097375054,Moderate
2025-09-02 20:00:00,-1.3111830027599976,36.70838310868395,28.610382523104978,45.379485737213884,19.785883093442127,14.25814114861134,0.4546538790341393,13.82041735343938,22.87989472499075,58.262098943405235,2.3134612468462312,1020.722613337289,0.10547180272669601,55.44701109932731,36.9286184315019,Moderate
2025-09-02 21:00:00,-1.2506216573469027,36.842472421217835,21.76910206592502,61.6949079840401,20.290113674041976,4.955721520442443,0.1,12.965573777478127,22.499406548712013,74.57537163279767,4.16337605516355,1018.6346896788326,0.9377398382434944,35.2668194455178,50.184220306521794,Moderate
2025-09-02 22:00:00,-1.3032433385865885,36.89061467143517,51.42015160136369,69.65463119179412,24.242154411026423,6.915611699918043,0.5571857536751739,12.326216645778384,23.490442926966807,37.873874361895616,4.068792321394293,1027.8163203585093,0.12783825326351694,67.53754127058043,39.20268529056561,Unhealthy for Sensitive
2025-09-02 23:00:00,-1.2719897968233285,36.91919140919044,45.09817089342634,70.93525716184934,8.765553330076974,9.249338114304358,1.0870109559156975,16.474857278544107,28.91021988549192,63.50544306835011,1.7140002934835064,1009.657735899891,0.1614137732924052,54.0246869631377,48.04962688790419,Unhealthy for Sensitive
2025-09-03 00:00:00,-1.2679934580985082,36.78552043717898,28.118496548222762,41.567479601325466,16.966498526173517,7.838285452982783,0.9550839547245114,7.513711774106778,23.45009787142141,50.69168798375328,1.9115887643271543,1004.2191121417942,0.15090875904137518,35.22941984268199,41.069426083866375,Moderate
2025-09-03 01:00:00,-1.322271831671171,36.905314326168,57.52435805344309,46.86167189383208,21.056418461397364,5.053089258868056,0.7335460211143628,21.40469788333364,23.940616966437876,60.23446198566475,5.560502959355684,1010.1069751250196,0.07764404093492656,99.81853112411585,16.58080921068457,Unhealthy
2025-09-03 02:00:00,-1.204562305835316,36.727657934238806,44.81765486991594,24.748427116685747,26.000394782134308,11.365573568691413,0.7933099148845841,11.672888509352697,22.55305928719109,62.01179910970796,4.750925941927143,1024.484567945309,0.01559708432781534,64.52860333434249,48.048347633193295,Unhealthy for Sensitive
2025-09-03 03:00:00,-1.2337300764958328,36.91161307293363,31.751686164913774,37.911949002557165,17.540487762468974,14.960122166051779,0.5933343372273784,18.609517427190706,27.296950072325895,61.41755622092492,2.968481486671896,998.3727529532644,0.45200328732690287,51.934788932013895,36.35176241342669,Moderate
2025-09-03 04:00:00,-1.2090751587653716,36.731872165583,10.005942851264269,64.47277449646187,10.61723646979063,8.588394377071722,0.8614276647205353,8.65000701303062,29.879511764234024,59.477387478873915,3.2573731064173495,996.4529942765517,0.3245814562203795,83.30409053403648,34.48045229099222,Good
2025-09-03 05:00:00,-1.2157758974358526,36.799321822640096,57.90942572590742,74.23374235322348,23.098557229830682,5.287795130791999,1.0297634838441845,18.34420065273109,25.351839148294165,54.02856350371186,2.3691535970528115,1013.715162231453,0.030054557181253605,91.83631218773215,37.81348347489577,Unhealthy
2025-09-03 06:00:00,-1.2603150031783372,36.89932384144489,21.10427533236404,31.48476692180117,16.823188055871853,3.3531184248395753,0.31523396377685825,18.359723039072488,24.248318711356276,87.91911266818687,3.43235271420034,1009.4592856578067,0.2999089810256662,52.0930115537223,31.550168380429326,Moderate
2025-09-03 07:00:00,-1.2117188647465325,36.7374793568372,18.54601253043108,41.11303611270659,14.051666704548193,8.773927943663542,0.8898943063512045,16.921010360029484,24.110348499522704,83.67462004161351,2.2828180992775287,1013.0618231454055,0.196617916353222,61.94794972869524,37.270288603889455,Moderate
2025-09-03 09:00:00,-1.3367261246922122,36.75731284880816,45.225704320096405,49.603913645616096,16.87827305143388,11.311632029948772,1.0797304612864003,10.027857391001039,16.847079633642764,53.37934179743717,0.9676462357016153,1020.5624941698869,0.1052365174292417,35.23994363994118,29.081239336569077,Unhealthy for Sensitive
2025-09-03 09:00:00,-1.3206025706371283,36.88056314209827,59.39752406339273,54.2024173822941,19.07737321172075,9.425503239486146,0.6754699133109892,16.247740947990387,26.23545259285445,80.82116751303568,1.678444213488949,1008.5794452310491,0.05861160583485936,52.05614498463977,47.7427225873437,Unhealthy
2025-09-03 10:00:00,-1.3432159066634193,36.88000913413652,48.84272818510518,37.85594720117531,16.976276677308938,7.9927884772434385,1.0102101836361752,9.084719076328055,24.40249924798753,61.00534509527147,3.021092747850587,998.015953352555,0.39283549394880324,51.0187489248026,33.8641188637895,Unhealthy for Sensitive
2025-09-03 11:00:00,-1.3012004503855104,36.860286908221326,40.639091200523595,56.36091566696135,8.972169714504654,6.2321850446320814,1.644396333341766,13.736183724519073,25.285026151982176,66.2918747333171,1.8689327644974123,1029.3558524575997,0.240920106457218,58.69654067243308,31.174161572775667,Unhealthy for Sensitive
2025-09-03 12:00:00,-1.2916984065465777,36.87348711111678,40.94754341665286,42.89240979393626,24.485330984435663,4.723509101845731,0.7686971621039325,20.14706550477663,21.865613417748886,64.36726040103085,2.9327225350864654,1005.0221737004898,0.15869956862258672,61.655209572740205,25.750741842807262,Unhealthy for Sensitive
2025-09-03 13:00:00,-1.3092976452339156,36.8356811108369,43.53415558780308,49.78321593682581,26.374375206393612,10.504253978974646,0.9179921150015972,18.98350963535371,22.846629363068725,58.40251358746034,1.925338960567137,1004.5277030239032,0.1881005656091698,66.1965689765612,37.68775789148641,Unhealthy for Sensitive
2025-09-03 14:00:00,-1.2256893736272105,36.76294976472674,42.589285897867654,58.194263720055496,23.25760995669753,10.741314864156756,0.5785828749015826,15.075914712702165,22.766925190490483,74.83852343606146,2.2176460774980065,1021.8297601097808,0.019096599005282856,59.75285312599918,36.87107100125092,Unhealthy for Sensitive
2025-09-03 15:00:00,-1.2964870009959617,36.78642399837598,37.811914239693756,50.09633404716407,14.311571647875917,3.362810639927801,0.8543753487806152,10.125967120385791,27.064868952219115,66.25886530576658,3.853165306413192,1009.9240870316679,0.1284603064164282,30.78514746741671,38.88424613677506,Unhealthy for Sensitive
2025-09-03 16:00:00,-1.307859823546893,36.74539942920036,36.04201103951876,43.45421164210147,18.99254233026241,12.769516934542052,0.9380814874946912,18.227938560870967,22.86372049019072,60.234485767807584,3.2474805476401047,1012.4928811837215,0.04305995208275283,36.2306578851783,24.72748112494871,Unhealthy for Sensitive
2025-09-03 17:00:00,-1.2685955875262627,36.92711264033341,34.374068721004775,48.35585294111254,19.96739342385271,9.722213662682003,0.8584527020810414,15.096906188490125,30.247980966329393,51.95410556199528,2.990335578686653,1016.8623209924825,0.046735689548237425,44.071847610726536,18.98818801188427,Moderate
2025-09-03 18:00:00,-1.3288613662537856,36.845847948691535,27.46035411133324,48.67455561191997,22.993971947809552,12.19878393543738,0.49409140408734303,3.3984220088478843,25.292587257045113,56.064049862808794,3.8789639730706513,1021.66866482488,0.2165304435482711,49.35518816153542,41.255913025065595,Moderate
2025-09-03 19:00:00,-1.229670452886894,36.80021285419091,32.19324923133226,44.449834551768085,23.341702443590403,3.973616754544655,0.8619085313976352,18.913149131582593,20.172952020012804,48.586198843979034,3.4806085933473474,1010.3323144545458,0.48440023389435805,76.01548580944227,49.84641861876508,Moderate
2025-09-03 20:00:00,-1.3388174034480345,36.815501450911036,18.070431858046145,46.11805905999346,16.32913100610752,3.902527533753683,1.2386587816152912,14.87883583065154,23.61436112024413,65.1222354841517,4.446563291251367,1025.1596160473143,0.10342126471943627,31.74122026294174,24.73646377610104,Moderate
2025-09-03 21:00:00,-1.2019669595099223,36.93682083490296,34.0166037320525,73.97970755757075,20.409977782067802,7.553092070698109,0.9345907293543583,21.01225623991536,22.044974633530753,53.033344077156045,2.54014073768486,995.9136012101216,0.046575472557456206,47.851699036586,50.89441283561698,Moderate
2025-09-03 22:00:00,-1.2341632846055013,36.738337850779025,25.114088928490826,58.41379171911858,22.286402023076207,9.508353280685583,1.0885961567215523,9.523647405785976,17.416852590539925,62.34439487481459,2.570365021472491,1019.0782978956246,0.20924966775224965,74.060189964281,37.839110587363805,Moderate
2025-09-03 23:00:00,-1.3201926477698742,36.8465574580042,23.96410682784229,45.56779522956259,27.279111610733832,13.389082468780892,0.7288964089962118,1.0,28.79841282034137,78.7010185361037,1.6988907336086547,1006.2837795358587,0.40987877971091735,49.00245051006775,34.9293709544917,Moderate
2025-09-04 00:00:00,-1.3491716824314597,36.82647216972112,36.798941511534785,60.45431606766103,23.522532699123616,10.118236741445394,1.0249700718271133,16.395419291725926,26.10942762666001,76.99299572921586,2.57101928262758,1023.9781705328639,0.27591841523683874,64.20831299685648,31.02451303454222,Unhealthy for Sensitive
2025-09-04 01:00:00,-1.2276807857317749,36.852863558858665,48.92002286344599,44.99270765365985,23.945283436877595,7.2719561695639,0.8837803514649578,16.457818383409865,25.599621953697937,64.67723105897382,3.964769894302446,1014.1363558306443,0.40614129376609437,52.20915914144193,21.154819805750034,Unhealthy for Sensitive
2025-09-04 02:00:00,-1.2439713984228575,36.704527545955216,44.183166060023126,67.59686956379961,20.419133139646803,4.920892377002324,0.5147267810938305,6.546641861967741,24.496210980899114,64.12915273856851,4.299987372262134,1007.6167573439247,0.15381337069830725,60.13566514649446,44.877285159246,Unhealthy for Sensitive
2025-09-04 03:00:00,-1.240648924793852,36.91803097723604,19.294993963768228,55.544632882971406,27.05229572601752,11.69000171815745,0.8955563014396624,10.107502270666968,19.853947293922687,83.79874549421008,3.960305168086668,1018.302728744173,0.2787655285286392,50.430549123809186,27.243936385623968,Moderate
2025-09-04 04:00:00,-1.2343094479971082,36.9330295706209,25.103718634296627,48.39046783993657,22.048813979797487,5.105883722747856,0.5024910009679069,28.77608871859951,22.54914858133369,70.20756120358712,1.2058081334505637,1020.145506777658,0.030179592314884568,68.34130945456708,27.201933242623998,Moderate
2025-09-04 05:00:00,-1.3388933022398866,36.841283295897306,44.40771187988216,56.715753887154165,15.694560449132148,12.885405664316965,0.6101359175345624,13.471946929230983,26.52534232435204,61.721935401234774,4.083145212660734,1018.1351529828692,0.08562639899758429,24.098871851871294,44.91926309886955,Unhealthy for Sensitive
2025-09-04 06:00:00,-1.2962301407183592,36.874162705969226,25.175126064616904,26.43685771897251,27.016849850625952,7.146846051180472,0.8567984921877123,18.65479488188108,20.846339910652492,50.73981882879548,1.1614813767279293,1004.7624300829356,0.09871150403509568,47.7337598322291,16.170165533282734,Moderate
2025-09-04 07:00:00,-1.3326196410712305,36.930624845294325,32.753668500029754,33.09848796635292,23.489516362695138,12.77174621785355,0.8891732820140372,11.746700863158082,16.404692051247558,68.93873218164744,3.8981173241223477,1009.1278630110234,0.14319955410410606,60.93145353388616,19.764021893318333,Moderate
2025-09-04 09:00:00,-1.2205344861186609,36.87680965857835,40.50052099024552,32.091124904014166,17.784779894357587,10.036793870177835,0.4432302604768613,4.548485505734217,23.31868197665722,73.29323772582862,2.632215473428945,1012.9674173030285,0.5292302954554506,65.67390496012386,34.818657564919185,Unhealthy for Sensitive
2025-09-04 09:00:00,-1.2565052809758663,36.73813476072857,25.316555451363648,52.1441464214556,17.602535163003783,7.5890135316726255,1.116195731354863,14.148708766020473,23.574727337917384,58.683484754863564,3.7025333139338557,1012.6699227787996,0.41476595975632496,84.85905245507655,37.93284429004852,Moderate
2025-09-04 10:00:00,-1.3003652962721026,36.844072090041706,36.0537550614596,75.98772499227638,21.48287772570381,6.441810884521621,0.9716018834901419,13.671977198569474,24.40669024924413,67.91202755138032,1.667551652105434,1018.9979638035068,0.02889547172577189,47.179506662688475,39.847346479689236,Unhealthy for Sensitive
2025-09-04 11:00:00,-1.3404662474570965,36.851678761595714,21.659745050817953,83.46950219288948,22.315923976337924,6.97727636796176,0.5885814693167349,13.000608806658143,26.185555930543607,61.36426705084971,4.171167632706147,996.8807901399472,0.03793925309858992,84.58963523721746,31.982015066037473,Moderate
2025-09-04 12:00:00,-1.3033526517426508,36.8060326678256,28.98632356048786,59.57076652161136,20.986461328156032,9.284950077125712,0.33872456106524745,14.426795822468037,25.912817436693626,63.159676008009974,1.535025253895111,1015.674616436428,0.0885214480733888,41.81952346680659,60.3036966864169,Moderate
2025-09-04 13:00:00,-1.301222501695988,36.884111058906186,38.19781934142537,57.51266712416685,21.556543367214424,8.23146948865315,0.7565286262755706,16.32134135822818,24.776309415731767,40.12177942437668,2.3315450891468226,1010.6801491645069,0.06870771132079949,81.57292823089287,32.72107441234166,Unhealthy for Sensitive
2025-09-04 14:00:00,-1.2405590732492904,36.933591753692255,19.070062664683306,22.984133987708915,28.499786872881902,6.218565775793884,0.666216885841652,14.249415243730967,27.586594164260127,62.782185962838646,2.001905372230965,1006.2919950689284,0.19078343894526648,71.34934253396744,32.69213847897278,Moderate
2025-09-04 15:00:00,-1.2543663792967181,36.9313921282267,39.40474737960399,41.859893003989676,25.35771576117443,7.503105769047103,0.8339421371159069,8.67996916026318,19.443090657560056,74.69369302408055,1.245715147177501,1007.0601057778432,0.4661476351394474,36.730828407355546,27.030133311861224,Unhealthy for Sensitive
2025-09-04 16:00:00,-1.2169180886135509,36.812709842851035,34.803622010733186,38.183243721376414,20.95317795632512,8.235731089157449,0.6910650016533301,17.430923957809696,25.51374544343217,58.68597444433442,3.0945275675884685,1011.2836986838563,0.6555741701751043,61.140784745036434,36.23906816521071,Moderate
2025-09-04 17:00:00,-1.2791677612257075,36.72830951146019,40.524899544171475,40.68728602623326,24.706552903837416,1.6137977167555633,0.19776294177649711,5.253141223387884,25.879615090010827,65.52526368215317,4.806089117836962,984.1913191643239,0.21203392516304942,53.97528328935617,41.149612320467746,Unhealthy for Sensitive
2025-09-04 18:00:00,-1.3320608631092548,36.946210299740585,37.23914134064661,47.47784272122816,14.837380482362303,9.374504344366096,0.6834959185096525,4.748212713578999,20.28131314175928,57.4404929330808,5.666905222320009,1007.3896834336676,0.3642284303276646,67.51169187350001,47.0357805453346,Unhealthy for Sensitive
2025-09-04 19:00:00,-1.2430132819165507,36.90972452161149,48.64140429973844,42.91864133454309,21.989635249734043,5.060836325849579,0.7083142666795061,18.69590247350784,19.49138817395283,68.60441676292773,3.0971557870862476,1005.9934814028296,0.14897325005467238,50.53456823133381,20.10715735559782,Unhealthy for Sensitive
2025-09-04 20:00:00,-1.2358822427074654,36.73116567030082,36.25224502647907,20.310502844363185,29.04653174866555,4.540002790382765,0.9900983074322176,17.535101360676784,21.762173620573197,62.834768024638265,4.116681275067522,1017.262265674581,0.046721356817976775,48.85507548676537,32.54004661644299,Unhealthy for Sensitive
